Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Imagine Camelback Middle  Inc.,0400756,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0407,Yes under Provision 2,2-Middle,168,0,76,92,4,5,133,21,4,1,0,040075602813,Imagine Camelback Middle,89561,"Imagine Camelback Middle, Inc.",27.0,2015,1,0.4523809523809524,0.5476190476190477,0.023809523809523808,0.02976190476190476,0.7916666666666666,0.125,0.023809523809523808,0.005952380952380952,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Imagine Coolidge Elementary  Inc.,0400766,PINAL COUNTY,04021,1-Yes,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,685,377,341,344,47,2,363,52,204,6,11,040076602901,Imagine Coolidge Elementary,89786,"Imagine Coolidge Elementary, Inc.",29.0,2015,1,0.4978102189781022,0.5021897810218978,0.06861313868613139,0.00291970802919708,0.5299270072992701,0.07591240875912408,0.29781021897810217,0.008759124087591242,0.016058394160583942,0.5503649635036496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pathfinder Charter School Foundation,0400230,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0406,Yes under Provision 2,1-Primary,595,0,306,289,5,155,310,42,70,5,8,040023002171,Imagine Cortez Park Elementary,79024,Pathfinder Charter School Foundation,27.5,2015,1,0.5142857142857142,0.4857142857142857,0.008403361344537815,0.2605042016806723,0.5210084033613446,0.07058823529411765,0.11764705882352941,0.008403361344537815,0.013445378151260505,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cortez Park Charter Middle School  Inc.,0400376,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0406,Yes under Provision 2,2-Middle,240,0,105,135,1,50,137,18,32,1,1,040037602313,Imagine Cortez Park Middle,79988,"Cortez Park Charter Middle School, Inc.",23.0,2015,1,0.4375,0.5625,0.004166666666666667,0.20833333333333334,0.5708333333333333,0.075,0.13333333333333333,0.004166666666666667,0.004166666666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Imagine Charter Elementary at Desert West  Inc.,0400438,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0407,Yes under Provision 2,1-Primary,820,0,425,395,4,0,777,24,14,1,0,040043802653,Imagine Desert West Elementary,88367,"Imagine Charter Elementary at Desert West, Inc.",26.0,2015,1,0.5182926829268293,0.4817073170731707,0.004878048780487805,0.0,0.947560975609756,0.02926829268292683,0.01707317073170732,0.0012195121951219512,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Imagine Desert West Middle  Inc.,0400754,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0407,Yes under Provision 2,2-Middle,317,0,154,163,0,1,299,14,3,0,0,040075402819,Imagine Desert West Middle,89563,"Imagine Desert West Middle, Inc.",25.5,2015,1,0.48580441640378547,0.5141955835962145,0.0,0.0031545741324921135,0.943217665615142,0.04416403785488959,0.00946372239747634,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
East Mesa Charter Elementary School  Inc.,0400425,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,619,341,311,308,6,13,208,30,335,1,26,040042502527,Imagine East Mesa Elementary,87401,"East Mesa Charter Elementary School, Inc.",39.0,2015,1,0.5024232633279483,0.4975767366720517,0.009693053311793215,0.0210016155088853,0.3360258481421648,0.048465266558966075,0.5411954765751211,0.0016155088852988692,0.0420032310177706,0.5508885298869144,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Imagine Middle at East Mesa  Inc.,0400442,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,2-Middle,131,73,74,57,2,5,37,5,78,0,4,040044202683,Imagine East Mesa Middle,88369,"Imagine Middle at East Mesa, Inc.",23.5,2015,1,0.5648854961832062,0.4351145038167939,0.015267175572519083,0.03816793893129771,0.2824427480916031,0.03816793893129771,0.5954198473282443,0.0,0.030534351145038167,0.5572519083969466,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Imagine Prep Coolidge  Inc.,0400769,PINAL COUNTY,04021,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,4-Other,507,253,248,259,31,4,251,25,183,5,8,040076902956,Imagine Prep Coolidge,90034,"Imagine Prep Coolidge, Inc.",21.0,2015,1,0.4891518737672584,0.5108481262327417,0.0611439842209073,0.007889546351084813,0.49506903353057197,0.04930966469428008,0.3609467455621302,0.009861932938856016,0.015779092702169626,0.4990138067061144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Imagine Prep Superstition  Inc.,0400783,PINAL COUNTY,04021,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0404,Yes participating without using any Provision or the CEO,3-High,177,98,97,80,8,1,49,19,95,0,5,040078302932,Imagine Prep Superstition,89788,"Imagine Prep Superstition, Inc.",28.0,2015,1,0.5480225988700564,0.4519774011299435,0.04519774011299435,0.005649717514124294,0.2768361581920904,0.10734463276836158,0.536723163841808,0.0,0.02824858757062147,0.5536723163841808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Imagine Prep Surprise  Inc.,0400770,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0408,Yes participating without using any Provision or the CEO,3-High,248,84,140,108,2,12,50,12,165,0,7,040077002903,Imagine Prep Surprise,89790,"Imagine Prep Surprise, Inc.",33.0,2015,1,0.5645161290322581,0.43548387096774194,0.008064516129032258,0.04838709677419355,0.20161290322580644,0.04838709677419355,0.6653225806451613,0.0,0.028225806451612902,0.3387096774193548,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rosefield Charter Elementary School  Inc.,0400424,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0408,Yes participating without using any Provision or the CEO,1-Primary,765,187,375,390,3,14,181,48,471,7,41,040042402526,Imagine Rosefield,87399,"Rosefield Charter Elementary School, Inc.",50.5,2015,1,0.49019607843137253,0.5098039215686274,0.00392156862745098,0.018300653594771243,0.23660130718954248,0.06274509803921569,0.615686274509804,0.009150326797385621,0.05359477124183006,0.24444444444444444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Imagine Superstition Middle  Inc.,0400810,PINAL COUNTY,04021,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0404,Yes participating without using any Provision or the CEO,2-Middle,93,47,51,42,5,1,24,4,55,0,4,040081003026,Imagine Superstition Middle,90160,"Imagine Superstition Middle, Inc.",35.5,2015,1,0.5483870967741935,0.45161290322580644,0.053763440860215055,0.010752688172043012,0.25806451612903225,0.043010752688172046,0.5913978494623656,0.0,0.043010752688172046,0.5053763440860215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Imagine Middle at Surprise  Inc.,0400441,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0408,Yes participating without using any Provision or the CEO,2-Middle,307,103,166,141,0,3,66,29,188,4,17,040044102658,Imagine Surprise Middle,88372,"Imagine Middle at Surprise, Inc.",33.5,2015,1,0.5407166123778502,0.4592833876221498,0.0,0.009771986970684038,0.21498371335504887,0.09446254071661238,0.6123778501628665,0.013029315960912053,0.05537459283387622,0.3355048859934853,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Buckeye Elementary District,0401380,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,740,538,387,353,9,5,385,79,243,0,19,040138003052,Inca Elementary School,4269,Buckeye Elementary District,22.5,2015,0,0.522972972972973,0.47702702702702704,0.012162162162162163,0.006756756756756757,0.5202702702702703,0.10675675675675676,0.32837837837837835,0.0,0.025675675675675677,0.727027027027027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Incito Schools,0400885,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0408,Yes participating without using any Provision or the CEO,1-Primary,254,124,134,120,0,3,92,23,121,0,15,040088503410,Incito Schools,91326,Incito Schools,29.5,2015,1,0.5275590551181102,0.47244094488188976,0.0,0.011811023622047244,0.36220472440944884,0.09055118110236221,0.4763779527559055,0.0,0.05905511811023622,0.4881889763779528,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Glendale Union High School District,0403450,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,3-High,2011,1530,1047,964,35,61,1453,182,226,4,50,040345000284,Independence High School,4285,Glendale Union High School District,18.5,2015,0,0.5206364992541025,0.47936350074589756,0.0174042764793635,0.030333167578319244,0.722526106414719,0.09050223769269021,0.11238189955246146,0.001989060169070114,0.02486325211337643,0.7608155146693187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Paradise Valley Unified District,0405930,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,1-Primary,571,404,313,258,8,8,328,15,194,3,15,040593000482,Indian Bend Elementary School,4241,Paradise Valley Unified District,33.5,2015,0,0.5481611208406305,0.45183887915936954,0.014010507880910683,0.014010507880910683,0.574430823117338,0.02626970227670753,0.3397548161120841,0.005253940455341506,0.02626970227670753,0.7075306479859895,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Holbrook Unified District,0403820,NAVAJO COUNTY,04017,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),1-Primary,371,0,194,177,354,0,4,0,1,0,12,040382002239,Indian Wells Elementary,4389,Holbrook Unified District,21.0,2015,0,0.522911051212938,0.477088948787062,0.954177897574124,0.0,0.01078167115902965,0.0,0.0026954177897574125,0.0,0.03234501347708895,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Scottsdale Unified District,0407570,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,2-Middle,772,313,403,369,20,15,275,31,410,4,17,040757000648,Ingleside Middle School,4240,Scottsdale Unified District,46.5,2015,0,0.522020725388601,0.47797927461139894,0.025906735751295335,0.019430051813471502,0.35621761658031087,0.04015544041450777,0.5310880829015544,0.0051813471502590676,0.022020725388601035,0.405440414507772,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Integrity Education Incorporated,0400650,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0409,Yes participating without using any Provision or the CEO,4-Other,53,39,30,23,7,0,13,4,24,0,5,040065001846,Integrity Education Centre,5174,Integrity Education Incorporated,,2015,1,0.5660377358490566,0.4339622641509434,0.1320754716981132,0.0,0.24528301886792453,0.07547169811320754,0.4528301886792453,0.0,0.09433962264150944,0.7358490566037735,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SC Jensen Corporation  Inc. dba Intelli-School,0400363,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0409,No,3-High,67,,33,34,4,0,40,5,15,1,2,040036302300,Intelli-School,79951,"SC Jensen Corporation, Inc. dba Intelli-School",20.0,2015,1,0.4925373134328358,0.5074626865671642,0.05970149253731343,0.0,0.5970149253731343,0.07462686567164178,0.22388059701492538,0.014925373134328358,0.029850746268656716,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAS Charter  Inc.  dba Intelli-School,0400364,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0406,No,3-High,135,,68,67,9,0,77,11,30,1,7,040036400804,Intelli-School - Metro Center,79953,"PAS Charter, Inc., dba Intelli-School",11.5,2015,1,0.5037037037037037,0.4962962962962963,0.06666666666666667,0.0,0.5703703703703704,0.08148148148148149,0.2222222222222222,0.007407407407407408,0.05185185185185185,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intelli-School  Inc.,0400061,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0406,No,3-High,105,,53,52,1,0,54,4,42,0,4,040006101742,Intelli-School - Paradise Valley,4352,"Intelli-School, Inc.",18.0,2015,1,0.5047619047619047,0.49523809523809526,0.009523809523809525,0.0,0.5142857142857142,0.0380952380952381,0.4,0.0,0.0380952380952381,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PAS Charter  Inc.  dba Intelli-School,0400364,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0408,No,3-High,94,,62,32,1,1,29,5,55,0,3,040036402985,Intelli-School Glendale,79953,"PAS Charter, Inc., dba Intelli-School",11.5,2015,1,0.6595744680851063,0.3404255319148936,0.010638297872340425,0.010638297872340425,0.30851063829787234,0.05319148936170213,0.5851063829787234,0.0,0.031914893617021274,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
International Commerce Secondary Schools  Inc.,0400107,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0409,No,3-High,430,,229,201,16,1,335,31,41,0,6,040010702650,International Commerce High School - Phoenix,4334,"International Commerce Secondary Schools, Inc.",7.0,2015,1,0.5325581395348837,0.46744186046511627,0.037209302325581395,0.002325581395348837,0.7790697674418605,0.07209302325581396,0.09534883720930233,0.0,0.013953488372093023,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Humanities and Sciences Academy of the United States  Inc.,0400108,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0409,No,3-High,173,,95,78,5,1,107,27,29,2,2,040010802145,International Commerce High School - Tempe,4337,"Humanities and Sciences Academy of the United States, Inc.",6.0,2015,1,0.5491329479768786,0.4508670520231214,0.028901734104046242,0.005780346820809248,0.6184971098265896,0.15606936416184972,0.1676300578034682,0.011560693641618497,0.011560693641618497,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peoria Unified School District,0406250,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,519,410,263,256,11,2,335,27,127,1,16,040625000511,Ira A Murphy,4237,Peoria Unified School District,18.5,2015,0,0.5067437379576107,0.4932562620423892,0.02119460500963391,0.0038535645472061657,0.6454720616570327,0.05202312138728324,0.24470134874759153,0.0019267822736030828,0.030828516377649325,0.789980732177264,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chandler Unified District #80,0401870,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,1-Primary,995,90,487,508,7,78,116,31,737,1,25,040187002878,Ira A. Fulton Elementary,4242,Chandler Unified District #80,67.5,2015,0,0.4894472361809045,0.5105527638190954,0.007035175879396985,0.07839195979899498,0.11658291457286432,0.031155778894472363,0.7407035175879397,0.0010050251256281408,0.02512562814070352,0.09045226130653267,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,538,431,271,267,8,8,266,55,158,2,41,040880000841,Irene Erickson Elementary School,4403,Tucson Unified District,22.0,2015,0,0.5037174721189591,0.4962825278810409,0.01486988847583643,0.01486988847583643,0.4944237918215613,0.10223048327137546,0.2936802973977695,0.0037174721189591076,0.0762081784386617,0.8011152416356877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Marana Unified District,0404630,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,701,256,367,334,8,7,229,7,440,1,9,040463001408,Ironwood Elementary School,4404,Marana Unified District,42.75,2015,0,0.5235378031383737,0.4764621968616263,0.011412268188302425,0.009985734664764621,0.32667617689015693,0.009985734664764621,0.6276747503566333,0.0014265335235378032,0.012838801711840228,0.3651925820256776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Washington Elementary School District,0409060,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,1-Primary,529,344,322,207,9,20,156,39,285,0,20,040906000926,Ironwood Elementary School,4260,Washington Elementary School District,42.75,2015,0,0.6086956521739131,0.391304347826087,0.017013232514177693,0.03780718336483932,0.2948960302457467,0.07372400756143667,0.5387523629489603,0.0,0.03780718336483932,0.6502835538752363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Peoria Unified School District,0406250,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,3-High,1987,727,1016,971,32,94,599,138,1053,4,67,040625001315,Ironwood High School,4237,Peoria Unified School District,34.0,2015,0,0.5113236034222446,0.4886763965777554,0.01610468042274786,0.04730749874182184,0.3014594866633115,0.06945143432310015,0.5299446401610468,0.0020130850528434826,0.033719174635128336,0.36587820835430296,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Amphitheater Unified District,0400680,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,1819,303,943,876,13,64,423,42,1250,2,25,040068002198,Ironwood Ridge High School,4406,Amphitheater Unified District,33.0,2015,0,0.5184167124793843,0.48158328752061574,0.007146783947223749,0.035184167124793844,0.2325453545904343,0.02308960967564596,0.6871907641561298,0.0010995052226498076,0.013743815283122594,0.16657504123144584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Casa Grande Elementary District,0401710,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,460,311,256,204,12,10,288,14,110,0,26,040171001357,Ironwood School,4446,Casa Grande Elementary District,29.0,2015,0,0.5565217391304348,0.4434782608695652,0.02608695652173913,0.021739130434782608,0.6260869565217392,0.030434782608695653,0.2391304347826087,0.0,0.05652173913043478,0.6760869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,516,325,294,222,9,7,243,21,230,0,6,040497000393,Irving Elementary School,4235,Mesa Unified District,40.0,2015,0,0.5697674418604651,0.43023255813953487,0.01744186046511628,0.013565891472868217,0.47093023255813954,0.040697674418604654,0.44573643410852715,0.0,0.011627906976744186,0.6298449612403101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Isaac Elementary District,0403960,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,2-Middle,840,0,447,393,4,3,799,15,14,0,5,040396000315,Isaac Middle School,4259,Isaac Elementary District,13.0,2015,0,0.5321428571428571,0.46785714285714286,0.004761904761904762,0.0035714285714285713,0.9511904761904761,0.017857142857142856,0.016666666666666666,0.0,0.005952380952380952,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,832,277,422,410,80,23,173,5,528,0,23,040497001375,Ishikawa Elementary School,4235,Mesa Unified District,51.5,2015,0,0.5072115384615384,0.49278846153846156,0.09615384615384616,0.027644230769230768,0.20793269230769232,0.006009615384615385,0.6346153846153846,0.0,0.027644230769230768,0.3329326923076923,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gilbert Unified District,0403400,MARICOPA COUNTY,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,1-Primary,598,4,299,299,17,24,156,24,356,1,20,040340001365,Islands Elementary School,4239,Gilbert Unified District,46.5,2015,0,0.5,0.5,0.028428093645484948,0.04013377926421405,0.2608695652173913,0.04013377926421405,0.5953177257525084,0.0016722408026755853,0.033444816053511704,0.006688963210702341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Isaac Elementary District,0403960,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,1-Primary,782,0,401,381,6,2,730,26,17,0,1,040396000318,J B Sutton Elementary School,4259,Isaac Elementary District,17.5,2015,0,0.5127877237851662,0.48721227621483376,0.0076726342710997444,0.0025575447570332483,0.9335038363171355,0.03324808184143223,0.021739130434782608,0.0,0.0012787723785166241,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Flowing Wells Unified District,0403010,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,493,314,247,246,1,12,228,15,226,3,8,040301001000,J Robert Hendricks Elementary School,4405,Flowing Wells Unified District,48.5,2015,0,0.5010141987829615,0.49898580121703856,0.002028397565922921,0.02434077079107505,0.46247464503042596,0.030425963488843813,0.45841784989858014,0.006085192697768763,0.016227180527383367,0.6369168356997972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
J O Combs Unified School District,0403990,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,2-Middle,698,326,387,311,8,9,206,27,426,6,16,040399000320,J. O. Combs Middle School,4445,J O Combs Unified School District,24.0,2015,0,0.5544412607449857,0.4455587392550143,0.011461318051575931,0.012893982808022923,0.29512893982808025,0.03868194842406877,0.6103151862464183,0.008595988538681949,0.022922636103151862,0.4670487106017192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Queen Creek Unified District,0406810,MARICOPA COUNTY,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,1-Primary,489,137,244,245,4,9,98,18,347,5,8,040681002369,Jack Barnes Elementary School,4245,Queen Creek Unified District,71.5,2015,0,0.49897750511247446,0.5010224948875256,0.0081799591002045,0.018404907975460124,0.20040899795501022,0.03680981595092025,0.7096114519427403,0.010224948875255624,0.016359918200409,0.28016359918200406,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J O Combs Unified School District,0403990,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,553,289,297,256,5,3,182,21,321,1,20,040399002561,Jack Harmon Elementary School,4445,J O Combs Unified School District,36.0,2015,0,0.5370705244122965,0.4629294755877034,0.009041591320072333,0.0054249547920434,0.3291139240506329,0.0379746835443038,0.5804701627486437,0.0018083182640144665,0.03616636528028933,0.5226039783001808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Murphy Elementary District,0405400,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,398,382,200,198,1,0,367,8,17,4,1,040540001309,Jack L Kuban Elementary School,4265,Murphy Elementary District,24.5,2015,0,0.5025125628140703,0.49748743718592964,0.002512562814070352,0.0,0.9221105527638191,0.020100502512562814,0.04271356783919598,0.010050251256281407,0.002512562814070352,0.9597989949748744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lake Havasu Unified District,0404280,MOHAVE COUNTY,04015,2-No,4-Title I schoolwide eligible school-No program,0404,Yes participating without using any Provision or the CEO,1-Primary,578,236,313,265,6,3,72,2,490,4,1,040428002182,Jamaica Elementary School,4368,Lake Havasu Unified District,52.5,2015,0,0.5415224913494809,0.458477508650519,0.010380622837370242,0.005190311418685121,0.1245674740484429,0.0034602076124567475,0.8477508650519031,0.006920415224913495,0.0017301038062283738,0.4083044982698962,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Yuma Elementary District,0409600,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,566,274,292,274,3,6,354,13,187,3,0,040960000988,James B Rolle School,4499,Yuma Elementary District,46.0,2015,0,0.5159010600706714,0.4840989399293286,0.00530035335689046,0.01060070671378092,0.6254416961130742,0.022968197879858657,0.3303886925795053,0.00530035335689046,0.0,0.4840989399293286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Yuma Elementary District,0409600,YUMA COUNTY,04027,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0404,No,1-Primary,74,,32,42,1,2,13,6,51,1,0,040960000989,James D Price School,4499,Yuma Elementary District,58.5,2015,0,0.43243243243243246,0.5675675675675675,0.013513513513513514,0.02702702702702703,0.17567567567567569,0.08108108108108109,0.6891891891891891,0.013513513513513514,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
