State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Hayden-Winkelman Unified District,"=""0403730""",Gila County,"=""04007""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,179,176,91,88,1,"=""0""",154,1,23,"=""0""","=""0""",10.56,16.95,"=""040373000295""",Leonor Hambly K-8,4212,Hayden-Winkelman Unified District,23,Math
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Provision 2,1-Primary,156,153,74,82,155,"=""0""","=""0""","=""0""","=""0""","=""0""",1,11.60,13.45,"=""040286000219""",Leupp Public School,4192,Flagstaff Unified District,15,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes under Provision 2,1-Primary,156,153,74,82,155,"=""0""","=""0""","=""0""","=""0""","=""0""",1,11.60,13.45,"=""040286000219""",Leupp Public School,4192,Flagstaff Unified District,17,Math
Arizona,Kaizen Education Foundation dba Liberty Arts Academy,"=""0400789""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,235,176,135,100,2,7,87,10,113,"=""0""",16,–,†,"=""040078902931""",Liberty Arts Academy,90334,Kaizen Education Foundation dba Liberty Arts Academy,31,English Language Arts
Arizona,Kaizen Education Foundation dba Liberty Arts Academy,"=""0400789""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,235,176,135,100,2,7,87,10,113,"=""0""",16,–,†,"=""040078902931""",Liberty Arts Academy,90334,Kaizen Education Foundation dba Liberty Arts Academy,19,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,497,85,246,251,2,6,85,8,369,3,24,29.00,17.14,"=""040593000484""",Liberty Elementary School,4241,Paradise Valley Unified District,63,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,497,85,246,251,2,6,85,8,369,3,24,29.00,17.14,"=""040593000484""",Liberty Elementary School,4241,Paradise Valley Unified District,61,Math
Arizona,Liberty Elementary District,"=""0404320""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,532,389,276,256,5,7,340,8,160,1,11,28.30,18.80,"=""040432000343""",Liberty Elementary School,4266,Liberty Elementary District,33,English Language Arts
Arizona,Liberty Elementary District,"=""0404320""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,532,389,276,256,5,7,340,8,160,1,11,28.30,18.80,"=""040432000343""",Liberty Elementary School,4266,Liberty Elementary District,37,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,723,619,375,348,12,1,681,6,19,1,3,29.80,24.26,"=""040817000723""",Liberty Elementary School,4407,Sunnyside Unified District,27,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,723,619,375,348,12,1,681,6,19,1,3,29.80,24.26,"=""040817000723""",Liberty Elementary School,4407,Sunnyside Unified District,36,Math
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,3-High,2148,274,1118,1030,11,61,278,65,1657,12,64,99.97,21.49,"=""040625002586""",Liberty High School,4237,Peoria Unified School District,38,English Language Arts
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,3-High,2148,274,1118,1030,11,61,278,65,1657,12,64,99.97,21.49,"=""040625002586""",Liberty High School,4237,Peoria Unified School District,52,Math
Arizona,Liberty High School,"=""0400099""",Gila County,"=""04007""",1-Yes,6-Not a Title I school,"=""0401""",No,3-High,79,44,36,43,21,"=""0""",29,"=""0""",28,"=""0""",1,–,†,"=""040009901182""",Liberty High School,4216,Liberty High School,17,English Language Arts
Arizona,Liberty High School,"=""0400099""",Gila County,"=""04007""",1-Yes,6-Not a Title I school,"=""0401""",No,3-High,79,44,36,43,21,"=""0""",29,"=""0""",28,"=""0""",1,–,†,"=""040009901182""",Liberty High School,4216,Liberty High School,16,Math
Arizona,Liberty Traditional Charter School,"=""0400190""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,322,302,162,160,2,"=""0""",278,21,20,"=""0""",1,–,†,"=""040019001908""",Liberty Traditional Charter School,10968,Liberty Traditional Charter School,20,English Language Arts
Arizona,Liberty Traditional Charter School,"=""0400190""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,322,302,162,160,2,"=""0""",278,21,20,"=""0""",1,–,†,"=""040019001908""",Liberty Traditional Charter School,10968,Liberty Traditional Charter School,30,Math
Arizona,Liberty Traditional Charter School,"=""0400190""",Cochise County,"=""04003""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,211,174,108,103,"=""0""",1,200,1,9,"=""0""","=""0""",–,†,"=""040019003247""",Liberty Traditional Charter School - Saddleback,10968,Liberty Traditional Charter School,31,English Language Arts
Arizona,Liberty Traditional Charter School,"=""0400190""",Cochise County,"=""04003""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,211,174,108,103,"=""0""",1,200,1,9,"=""0""","=""0""",–,†,"=""040019003247""",Liberty Traditional Charter School - Saddleback,10968,Liberty Traditional Charter School,32,Math
Arizona,Humboldt Unified District,"=""0403870""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,753,343,365,388,10,10,281,7,430,"=""0""",15,35.20,21.39,"=""040387001057""",Liberty Traditional School,4469,Humboldt Unified District,53,English Language Arts
Arizona,Humboldt Unified District,"=""0403870""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,753,343,365,388,10,10,281,7,430,"=""0""",15,35.20,21.39,"=""040387001057""",Liberty Traditional School,4469,Humboldt Unified District,56,Math
Arizona,Nogales Unified District,"=""0405530""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,425,422,232,193,"=""0""","=""0""",425,"=""0""","=""0""","=""0""","=""0""",21.00,20.24,"=""040553000453""",Lincoln Elementary School,4457,Nogales Unified District,33,English Language Arts
Arizona,Nogales Unified District,"=""0405530""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,425,422,232,193,"=""0""","=""0""",425,"=""0""","=""0""","=""0""","=""0""",21.00,20.24,"=""040553000453""",Lincoln Elementary School,4457,Nogales Unified District,44,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,719,712,369,350,12,1,669,5,29,1,2,41.10,17.49,"=""040497000398""",Lincoln Elementary School,4235,Mesa Unified District,24,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,719,712,369,350,12,1,669,5,29,1,2,41.10,17.49,"=""040497000398""",Lincoln Elementary School,4235,Mesa Unified District,32,Math
Arizona,Prescott Unified District,"=""0406730""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,299,180,158,141,4,2,58,5,219,"=""0""",11,19.88,15.04,"=""040673000566""",Lincoln Elementary School,4466,Prescott Unified District,57,English Language Arts
Arizona,Prescott Unified District,"=""0406730""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,299,180,158,141,4,2,58,5,219,"=""0""",11,19.88,15.04,"=""040673000566""",Lincoln Elementary School,4466,Prescott Unified District,52,Math
Arizona,Phoenix Union High School District,"=""0406330""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,3-High,271,245,152,119,13,2,235,7,12,"=""0""",2,11.50,23.57,"=""040633002138""",Linda Abril Educational Academy,4286,Phoenix Union High School District,5,English Language Arts
Arizona,Phoenix Union High School District,"=""0406330""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,3-High,271,245,152,119,13,2,235,7,12,"=""0""",2,11.50,23.57,"=""040633002138""",Linda Abril Educational Academy,4286,Phoenix Union High School District,9,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,438,400,234,204,3,2,358,23,45,1,6,26.80,16.34,"=""040497000399""",Lindbergh Elementary School,4235,Mesa Unified District,31,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,438,400,234,204,3,2,358,23,45,1,6,26.80,16.34,"=""040497000399""",Lindbergh Elementary School,4235,Mesa Unified District,47,Math
Arizona,Show Low Unified District,"=""0407700""",Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,174,94,85,89,5,"=""0""",12,"=""0""",151,"=""0""",6,9.00,19.33,"=""040770001253""",Linden Elementary School,4393,Show Low Unified District,46,English Language Arts
Arizona,Show Low Unified District,"=""0407700""",Navajo County,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,174,94,85,89,5,"=""0""",12,"=""0""",151,"=""0""",6,9.00,19.33,"=""040770001253""",Linden Elementary School,4393,Show Low Unified District,41,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,555,320,281,274,5,7,283,22,207,"=""0""",31,28.30,19.61,"=""040880000859""",Lineweaver Elementary School,4403,Tucson Unified District,54,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,555,320,281,274,5,7,283,22,207,"=""0""",31,28.30,19.61,"=""040880000859""",Lineweaver Elementary School,4403,Tucson Unified District,59,Math
Arizona,Litchfield Elementary District,"=""0404380""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,936,225,479,457,3,54,318,52,467,7,35,38.00,24.63,"=""040438000344""",Litchfield Elementary School,4281,Litchfield Elementary District,62,English Language Arts
Arizona,Litchfield Elementary District,"=""0404380""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,936,225,479,457,3,54,318,52,467,7,35,38.00,24.63,"=""040438000344""",Litchfield Elementary School,4281,Litchfield Elementary District,63,Math
Arizona,Santa Cruz Elementary District,"=""0407500""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,225,–,110,115,"=""0""",3,217,"=""0""",5,"=""0""","=""0""",13.00,17.31,"=""040750000633""",Little Red Schoolhouse,4459,Santa Cruz Elementary District,61,English Language Arts
Arizona,Santa Cruz Elementary District,"=""0407500""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,225,–,110,115,"=""0""",3,217,"=""0""",5,"=""0""","=""0""",13.00,17.31,"=""040750000633""",Little Red Schoolhouse,4459,Santa Cruz Elementary District,42,Math
Arizona,Littleton Elementary District,"=""0404440""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,659,507,366,293,8,15,476,74,64,2,20,40.00,16.48,"=""040444000347""",Littleton Elementary School,4278,Littleton Elementary District,20,English Language Arts
Arizona,Littleton Elementary District,"=""0404440""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,659,507,366,293,8,15,476,74,64,2,20,40.00,16.48,"=""040444000347""",Littleton Elementary School,4278,Littleton Elementary District,16,Math
Arizona,Creighton Elementary District,"=""0402430""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,655,567,347,308,15,1,590,21,22,"=""0""",6,32.83,19.95,"=""040243000177""",Loma Linda Elementary School,4263,Creighton Elementary District,29,English Language Arts
Arizona,Creighton Elementary District,"=""0402430""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,655,567,347,308,15,1,590,21,22,"=""0""",6,32.83,19.95,"=""040243000177""",Loma Linda Elementary School,4263,Creighton Elementary District,24,Math
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",2-No,–,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,551,71,300,251,2,11,43,1,477,5,12,26.40,20.87,"=""040000102344""",Lone Mountain Elementary School,4244,Cave Creek Unified District,70,English Language Arts
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",2-No,–,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,551,71,300,251,2,11,43,1,477,5,12,26.40,20.87,"=""040000102344""",Lone Mountain Elementary School,4244,Cave Creek Unified District,69,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,598,595,320,278,15,2,540,14,17,5,5,34.95,17.11,"=""040497000400""",Longfellow Elementary School,4235,Mesa Unified District,21,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,598,595,320,278,15,2,540,14,17,5,5,34.95,17.11,"=""040497000400""",Longfellow Elementary School,4235,Mesa Unified District,32,Math
Arizona,Osborn Elementary District,"=""0405670""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes under Community Eligibility Option (CEO),1-Primary,577,577,292,285,60,1,408,54,48,"=""0""",6,32.00,18.03,"=""040567001170""",Longview Elementary School,4262,Osborn Elementary District,26,English Language Arts
Arizona,Osborn Elementary District,"=""0405670""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes under Community Eligibility Option (CEO),1-Primary,577,577,292,285,60,1,408,54,48,"=""0""",6,32.00,18.03,"=""040567001170""",Longview Elementary School,4262,Osborn Elementary District,25,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes under Community Eligibility Option (CEO),1-Primary,996,997,513,483,6,25,197,41,662,1,64,46.30,21.51,"=""040906000928""",Lookout Mountain School,4260,Washington Elementary School District,64,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes under Community Eligibility Option (CEO),1-Primary,996,997,513,483,6,25,197,41,662,1,64,46.30,21.51,"=""040906000928""",Lookout Mountain School,4260,Washington Elementary School District,60,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,696,627,366,330,9,"=""0""",669,"=""0""",17,"=""0""",1,29.60,23.51,"=""040817001386""",Los Amigos Elementary School,4407,Sunnyside Unified District,31,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,696,627,366,330,9,"=""0""",669,"=""0""",17,"=""0""",1,29.60,23.51,"=""040817001386""",Los Amigos Elementary School,4407,Sunnyside Unified District,38,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,510,446,259,251,18,1,383,60,42,"=""0""",6,22.00,23.18,"=""040817000727""",Los Ninos Elementary School,4407,Sunnyside Unified District,22,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,510,446,259,251,18,1,383,60,42,"=""0""",6,22.00,23.18,"=""040817000727""",Los Ninos Elementary School,4407,Sunnyside Unified District,33,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,579,560,314,265,12,1,510,23,25,4,4,33.83,17.11,"=""040497000401""",Lowell Elementary School,4235,Mesa Unified District,18,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,579,560,314,265,12,1,510,23,25,4,4,33.83,17.11,"=""040497000401""",Lowell Elementary School,4235,Mesa Unified District,25,Math
Arizona,Phoenix Elementary District,"=""0406300""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,538,502,267,271,11,2,484,28,7,"=""0""",6,24.50,21.96,"=""040630000535""",Lowell Elementary School,4256,Phoenix Elementary District,22,English Language Arts
Arizona,Phoenix Elementary District,"=""0406300""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,538,502,267,271,11,2,484,28,7,"=""0""",6,24.50,21.96,"=""040630000535""",Lowell Elementary School,4256,Phoenix Elementary District,25,Math
Arizona,Bisbee Unified District,"=""0401180""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,165,117,93,72,"=""0""","=""0""",108,"=""0""",52,"=""0""",5,11.50,14.35,"=""040118000064""",Lowell School,4169,Bisbee Unified District,27,English Language Arts
Arizona,Bisbee Unified District,"=""0401180""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,165,117,93,72,"=""0""","=""0""",108,"=""0""",52,"=""0""",5,11.50,14.35,"=""040118000064""",Lowell School,4169,Bisbee Unified District,29,Math
Arizona,Dysart Unified District,"=""0402690""",Maricopa County,"=""04013""",2-No,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,729,539,379,350,16,21,334,67,248,2,41,37.75,19.31,"=""040269000200""",Luke Elementary School,4243,Dysart Unified District,38,English Language Arts
Arizona,Dysart Unified District,"=""0402690""",Maricopa County,"=""04013""",2-No,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,729,539,379,350,16,21,334,67,248,2,41,37.75,19.31,"=""040269000200""",Luke Elementary School,4243,Dysart Unified District,39,Math
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,487,–,238,249,8,24,260,17,157,5,16,28.50,17.09,"=""040068000029""",Lulu Walker School,4406,Amphitheater Unified District,49,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,487,–,238,249,8,24,260,17,157,5,16,28.50,17.09,"=""040068000029""",Lulu Walker School,4406,Amphitheater Unified District,42,Math
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,412,321,239,173,170,4,118,2,99,2,17,24.60,16.75,"=""040286000218""",Lura Kinsey Elementary School,4192,Flagstaff Unified District,23,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,412,321,239,173,170,4,118,2,99,2,17,24.60,16.75,"=""040286000218""",Lura Kinsey Elementary School,4192,Flagstaff Unified District,16,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,490,440,268,222,13,"=""0""",451,4,19,"=""0""",3,30.00,16.33,"=""040880000861""",Lynn Urquides,4403,Tucson Unified District,18,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,490,440,268,222,13,"=""0""",451,4,19,"=""0""",3,30.00,16.33,"=""040880000861""",Lynn Urquides,4403,Tucson Unified District,32,Math
Arizona,Litchfield Elementary District,"=""0404380""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,815,209,430,385,3,50,251,71,398,3,39,36.00,22.64,"=""040438003185""",Mabel Padgett Elementary School,4281,Litchfield Elementary District,56,English Language Arts
Arizona,Litchfield Elementary District,"=""0404380""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,815,209,430,385,3,50,251,71,398,3,39,36.00,22.64,"=""040438003185""",Mabel Padgett Elementary School,4281,Litchfield Elementary District,58,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,551,194,280,271,10,5,123,12,390,9,2,27.90,19.75,"=""040497000402""",MacArthur Elementary School,4235,Mesa Unified District,62,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,551,194,280,271,10,5,123,12,390,9,2,27.90,19.75,"=""040497000402""",MacArthur Elementary School,4235,Mesa Unified District,66,Math
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,985,397,521,464,69,20,405,80,382,4,25,48.30,20.39,"=""040450000355""",Madison #1 Elementary School,4270,Madison Elementary District,48,English Language Arts
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,985,397,521,464,69,20,405,80,382,4,25,48.30,20.39,"=""040450000355""",Madison #1 Elementary School,4270,Madison Elementary District,43,Math
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,655,363,330,325,49,9,425,30,115,2,25,34.60,18.93,"=""040450000678""",Madison Camelview Elementary,4270,Madison Elementary District,50,English Language Arts
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,655,363,330,325,49,9,425,30,115,2,25,34.60,18.93,"=""040450000678""",Madison Camelview Elementary,4270,Madison Elementary District,56,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,448,290,249,199,7,3,204,18,198,2,16,27.10,16.53,"=""040497001409""",Madison Elementary School,4235,Mesa Unified District,35,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,448,290,249,199,7,3,204,18,198,2,16,27.10,16.53,"=""040497001409""",Madison Elementary School,4235,Mesa Unified District,38,Math
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,526,110,289,237,10,7,208,37,239,1,24,28.10,18.72,"=""040450000353""",Madison Heights Elementary School,4270,Madison Elementary District,77,English Language Arts
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,526,110,289,237,10,7,208,37,239,1,24,28.10,18.72,"=""040450000353""",Madison Heights Elementary School,4270,Madison Elementary District,70,Math
ARIZONA,Madison Highland Prep,"=""0400909""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",Yes participating without using any Provision or the CEO,3-High,368,244,216,152,14,12,181,13,131,"=""0""",17,–,†,"=""040090903461""",Madison Highland Prep,91935,Madison Highland Prep,64,English Language Arts
ARIZONA,Madison Highland Prep,"=""0400909""",Maricopa County,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",Yes participating without using any Provision or the CEO,3-High,368,244,216,152,14,12,181,13,131,"=""0""",17,–,†,"=""040090903461""",Madison Highland Prep,91935,Madison Highland Prep,69,Math
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,802,162,435,367,7,13,225,37,488,"=""0""",32,36.80,21.79,"=""040450000354""",Madison Meadows School,4270,Madison Elementary District,56,English Language Arts
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,802,162,435,367,7,13,225,37,488,"=""0""",32,36.80,21.79,"=""040450000354""",Madison Meadows School,4270,Madison Elementary District,58,Math
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,355,264,201,154,31,4,238,26,46,1,9,19.60,18.11,"=""040450000357""",Madison Park School,4270,Madison Elementary District,35,English Language Arts
Arizona,Madison Elementary District,"=""0404500""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,355,264,201,154,31,4,238,26,46,1,9,19.60,18.11,"=""040450000357""",Madison Park School,4270,Madison Elementary District,33,Math
