State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,National School Lunch Program,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Altar Valley Elementary District,"=""0404770""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Middle,302,211,147,155,32,1,165,"=""0""",95,1,8,18.00,16.78,Yes under Community Eligibility Option (CEO),"=""040477001005""",Altar Valley Middle School,4418,Altar Valley Elementary District,23,English Language Arts
Arizona,Altar Valley Elementary District,"=""0404770""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Middle,302,211,147,155,32,1,165,"=""0""",95,1,8,18.00,16.78,Yes under Community Eligibility Option (CEO),"=""040477001005""",Altar Valley Middle School,4418,Altar Valley Elementary District,29,Math
Arizona,Tucson Youth Development/ACE Charter High School,"=""0400079""",Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",High,346,343,157,189,8,"=""0""",193,12,129,"=""0""",4,–,†,Yes participating without using any Provision or the CEO,"=""040007901008""",Alternative Computerized Education (ACE) Charter High School,4422,Tucson Youth Development/ACE Charter High School,12,English Language Arts
Arizona,Tucson Youth Development/ACE Charter High School,"=""0400079""",Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",High,346,343,157,189,8,"=""0""",193,12,129,"=""0""",4,–,†,Yes participating without using any Provision or the CEO,"=""040007901008""",Alternative Computerized Education (ACE) Charter High School,4422,Tucson Youth Development/ACE Charter High School,6,Math
Arizona,Baboquivari Unified School District #40,"=""0403950""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",High,39,23,16,23,38,"=""0""","=""0""","=""0""","=""0""",1,"=""0""",2.70,14.44,Yes under Community Eligibility Option (CEO),"=""040395003222""",Alternative High School (Indian Oasis High School),4412,Baboquivari Unified School District #40,*,English Language Arts
Arizona,Baboquivari Unified School District #40,"=""0403950""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",High,39,23,16,23,38,"=""0""","=""0""","=""0""","=""0""",1,"=""0""",2.70,14.44,Yes under Community Eligibility Option (CEO),"=""040395003222""",Alternative High School (Indian Oasis High School),4412,Baboquivari Unified School District #40,<2,Math
Arizona,Baboquivari Unified School District #40,"=""0403950""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Middle,11,5,9,2,11,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""","=""0.90""",12.22,Yes under Community Eligibility Option (CEO),"=""040395003210""",Alternative Middle School (Indian Oasis Middle School),4412,Baboquivari Unified School District #40,6,English Language Arts
Arizona,Baboquivari Unified School District #40,"=""0403950""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Middle,11,5,9,2,11,"=""0""","=""0""","=""0""","=""0""","=""0""","=""0""","=""0.90""",12.22,Yes under Community Eligibility Option (CEO),"=""040395003210""",Alternative Middle School (Indian Oasis Middle School),4412,Baboquivari Unified School District #40,<2,Math
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,686,507,355,331,6,1,594,53,27,"=""0""",5,35.50,19.32,Yes under Provision 2,"=""040621002570""",Amberlea Elementary School,4283,Pendergast Elementary District,27,English Language Arts
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,686,507,355,331,6,1,594,53,27,"=""0""",5,35.50,19.32,Yes under Provision 2,"=""040621002570""",Amberlea Elementary School,4283,Pendergast Elementary District,23,Math
Arizona,Arizona Montessori Charter School at Anthem,"=""0400415""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Elementary,394,50,188,206,4,4,52,16,296,"=""0""",22,–,†,Yes participating without using any Provision or the CEO,"=""040041502414""",AMCS at Anthem dba Caurus Academy,85749,Arizona Montessori Charter School at Anthem,58,English Language Arts
Arizona,Arizona Montessori Charter School at Anthem,"=""0400415""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Elementary,394,50,188,206,4,4,52,16,296,"=""0""",22,–,†,Yes participating without using any Provision or the CEO,"=""040041502414""",AMCS at Anthem dba Caurus Academy,85749,Arizona Montessori Charter School at Anthem,63,Math
Arizona,American Heritage Academy,"=""0400130""",Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0401""",Elementary,164,–,83,81,29,2,36,1,88,"=""0""",8,–,†,Yes participating without using any Provision or the CEO,"=""040013002569""",American Heritage Academy - Camp Verde,6365,American Heritage Academy,39,English Language Arts
Arizona,American Heritage Academy,"=""0400130""",Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0401""",Elementary,164,–,83,81,29,2,36,1,88,"=""0""",8,–,†,Yes participating without using any Provision or the CEO,"=""040013002569""",American Heritage Academy - Camp Verde,6365,American Heritage Academy,29,Math
Arizona,American Heritage Academy,"=""0400130""",Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0404""",Other,296,–,146,150,5,5,85,4,192,"=""0""",5,–,†,Yes participating without using any Provision or the CEO,"=""040013001803""",American Heritage Academy - Cottonwood,6365,American Heritage Academy,27,English Language Arts
Arizona,American Heritage Academy,"=""0400130""",Yavapai County,"=""04025""",1-Yes,5-Title I schoolwide school,"=""0404""",Other,296,–,146,150,5,5,85,4,192,"=""0""",5,–,†,Yes participating without using any Provision or the CEO,"=""040013001803""",American Heritage Academy - Cottonwood,6365,American Heritage Academy,31,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Other,191,148,77,114,5,7,95,39,37,"=""0""",8,–,†,Yes participating without using any Provision or the CEO,"=""040013101781""",AmeriSchools Academy - Camelback,6355,"The Charter Foundation, Inc.",39,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Other,191,148,77,114,5,7,95,39,37,"=""0""",8,–,†,Yes participating without using any Provision or the CEO,"=""040013101781""",AmeriSchools Academy - Camelback,6355,"The Charter Foundation, Inc.",30,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Other,197,–,92,105,7,2,115,14,53,1,5,–,†,No,"=""040013102070""",AmeriSchools Academy - Country Club,6355,"The Charter Foundation, Inc.",49,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Other,197,–,92,105,7,2,115,14,53,1,5,–,†,No,"=""040013102070""",AmeriSchools Academy - Country Club,6355,"The Charter Foundation, Inc.",43,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Elementary,162,–,87,75,"=""0""",2,118,6,35,1,"=""0""",–,†,No,"=""040013101960""",AmeriSchools Academy - Yuma,6355,"The Charter Foundation, Inc.",27,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Elementary,162,–,87,75,"=""0""",2,118,6,35,1,"=""0""",–,†,No,"=""040013101960""",AmeriSchools Academy - Yuma,6355,"The Charter Foundation, Inc.",42,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Elementary,209,–,111,98,1,1,149,1,53,1,3,–,†,No,"=""040013103274""",Amerischools Academy North,6355,"The Charter Foundation, Inc.",57,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Elementary,209,–,111,98,1,1,149,1,53,1,3,–,†,No,"=""040013103274""",Amerischools Academy North,6355,"The Charter Foundation, Inc.",61,Math
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Other,39,–,13,26,1,"=""0""",16,"=""0""",21,"=""0""",1,"=""0.00""",†,No,"=""040068003330""",Amphi Academy Online,4406,Amphitheater Unified District,*,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Other,39,–,13,26,1,"=""0""",16,"=""0""",21,"=""0""",1,"=""0.00""",†,No,"=""040068003330""",Amphi Academy Online,4406,Amphitheater Unified District,*,Math
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",High,1206,964,635,571,46,46,735,136,215,7,21,70.60,17.08,Yes participating without using any Provision or the CEO,"=""040068000032""",Amphitheater High School,4406,Amphitheater Unified District,20,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",High,1206,964,635,571,46,46,735,136,215,7,21,70.60,17.08,Yes participating without using any Provision or the CEO,"=""040068000032""",Amphitheater High School,4406,Amphitheater Unified District,19,Math
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Middle,768,690,395,373,34,22,468,96,123,6,19,44.67,17.19,Yes participating without using any Provision or the CEO,"=""040068000020""",Amphitheater Middle School,4406,Amphitheater Unified District,25,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Middle,768,690,395,373,34,22,468,96,123,6,19,44.67,17.19,Yes participating without using any Provision or the CEO,"=""040068000020""",Amphitheater Middle School,4406,Amphitheater Unified District,16,Math
Arizona,Roosevelt Elementary District,"=""0407080""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Elementary,98,84,82,16,2,"=""0""",51,36,7,"=""0""",2,17.02,5.76,Yes under Provision 2,"=""040708000600""",Amy L. Houston Academy,4279,Roosevelt Elementary District,2,English Language Arts
Arizona,Roosevelt Elementary District,"=""0407080""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Elementary,98,84,82,16,2,"=""0""",51,36,7,"=""0""",2,17.02,5.76,Yes under Provision 2,"=""040708000600""",Amy L. Houston Academy,4279,Roosevelt Elementary District,2,Math
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0406""",Elementary,475,47,232,243,16,41,44,16,352,1,5,25.40,18.70,Yes participating without using any Provision or the CEO,"=""040757001327""",Anasazi Elementary,4240,Scottsdale Unified District,81,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0406""",Elementary,475,47,232,243,16,41,44,16,352,1,5,25.40,18.70,Yes participating without using any Provision or the CEO,"=""040757001327""",Anasazi Elementary,4240,Scottsdale Unified District,87,Math
Arizona,Vail Unified School District,"=""0408850""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",High,782,202,387,395,6,16,206,43,484,2,25,45.15,17.32,Yes participating without using any Provision or the CEO,"=""040885003272""",Andrada Polytechnic High School,4413,Vail Unified School District,48,English Language Arts
Arizona,Vail Unified School District,"=""0408850""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",High,782,202,387,395,6,16,206,43,484,2,25,45.15,17.32,Yes participating without using any Provision or the CEO,"=""040885003272""",Andrada Polytechnic High School,4413,Vail Unified School District,50,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,387,235,220,167,2,8,145,29,173,6,24,18.01,21.49,Yes participating without using any Provision or the CEO,"=""040880000850""",Anna Henry Elementary School,4403,Tucson Unified District,42,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,387,235,220,167,2,8,145,29,173,6,24,18.01,21.49,Yes participating without using any Provision or the CEO,"=""040880000850""",Anna Henry Elementary School,4403,Tucson Unified District,41,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Middle,323,287,177,146,164,1,138,3,11,"=""0""",6,17.51,18.45,Yes participating without using any Provision or the CEO,"=""040880000858""",Anna Lawrence Intermediate School,4403,Tucson Unified District,12,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Middle,323,287,177,146,164,1,138,3,11,"=""0""",6,17.51,18.45,Yes participating without using any Provision or the CEO,"=""040880000858""",Anna Lawrence Intermediate School,4403,Tucson Unified District,9,Math
Arizona,Chandler Unified District #80,"=""0401870""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0405""",Elementary,878,131,450,428,23,89,162,43,516,4,41,44.95,19.53,Yes participating without using any Provision or the CEO,"=""040187001532""",Anna Marie Jacobson  Elementary School,4242,Chandler Unified District #80,64,English Language Arts
Arizona,Chandler Unified District #80,"=""0401870""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0405""",Elementary,878,131,450,428,23,89,162,43,516,4,41,44.95,19.53,Yes participating without using any Provision or the CEO,"=""040187001532""",Anna Marie Jacobson  Elementary School,4242,Chandler Unified District #80,63,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,518,295,271,247,4,8,254,35,173,"=""0""",44,27.01,19.18,Yes participating without using any Provision or the CEO,"=""040880000819""",Annie Kellond Elementary School,4403,Tucson Unified District,51,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,518,295,271,247,4,8,254,35,173,"=""0""",44,27.01,19.18,Yes participating without using any Provision or the CEO,"=""040880000819""",Annie Kellond Elementary School,4403,Tucson Unified District,52,Math
Arizona,Antelope Union High School District,"=""0400720""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",High,195,161,97,98,1,"=""0""",144,"=""0""",50,"=""0""","=""0""",13.25,14.72,Yes participating without using any Provision or the CEO,"=""040072000034""",Antelope Union High School,4506,Antelope Union High School District,15,English Language Arts
Arizona,Antelope Union High School District,"=""0400720""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",High,195,161,97,98,1,"=""0""",144,"=""0""",50,"=""0""","=""0""",13.25,14.72,Yes participating without using any Provision or the CEO,"=""040072000034""",Antelope Union High School,4506,Antelope Union High School District,19,Math
Arizona,Florence Unified School District,"=""0402920""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Other,818,474,428,390,16,11,258,80,412,11,30,42.00,19.48,Yes participating without using any Provision or the CEO,"=""040292002637""",Anthem Elementary School,4437,Florence Unified School District,33,English Language Arts
Arizona,Florence Unified School District,"=""0402920""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Other,818,474,428,390,16,11,258,80,412,11,30,42.00,19.48,Yes participating without using any Provision or the CEO,"=""040292002637""",Anthem Elementary School,4437,Florence Unified School District,24,Math
