State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,407.0,Yes participating without using any Provision or the CEO,Elementary,Alhambra Elementary District (4280),400600.0,718,102,344,374,3,22,527,73,75,0,18,35.00,20.51,"=""040060001283""",4280,Alhambra Traditional School,Alhambra Elementary District,69,English Language Arts
Arizona,Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,407.0,Yes participating without using any Provision or the CEO,Elementary,Alhambra Elementary District (4280),400600.0,718,102,344,374,3,22,527,73,75,0,18,35.00,20.51,"=""040060001283""",4280,Alhambra Traditional School,Alhambra Elementary District,75,Mathematics
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Yuma Elementary District (4499),409600.0,315,116,167,148,0,2,240,6,61,0,6,22.50,14.00,"=""040960000981""",4499,Alice Byrne Elementary School,Yuma Elementary District,46,English Language Arts
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Yuma Elementary District (4499),409600.0,315,116,167,148,0,2,240,6,61,0,6,22.50,14.00,"=""040960000981""",4499,Alice Byrne Elementary School,Yuma Elementary District,39,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,716,457,373,343,14,14,361,50,211,3,63,46.50,15.40,"=""040880000817""",4403,Alice Vail Middle School,Tucson Unified District,33,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,716,457,373,343,14,14,361,50,211,3,63,46.50,15.40,"=""040880000817""",4403,Alice Vail Middle School,Tucson Unified District,13,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,All Aboard Charter School (79969),400396.0,106,47,59,47,1,0,73,14,15,0,3,–,–,"=""040039602306""",79969,All Aboard Charter School,All Aboard Charter School,*,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,All Aboard Charter School (79969),400396.0,106,47,59,47,1,0,73,14,15,0,3,–,–,"=""040039602306""",79969,All Aboard Charter School,All Aboard Charter School,*,Mathematics
Arizona,Apache County,4001.0,2-No,6-Not a Title I school,401.0,No,Elementary,Alpine Elementary District (4161),400630.0,55,–,22,33,6,0,8,0,41,0,0,6.00,9.17,"=""040063000019""",4161,Alpine Elementary School,Alpine Elementary District,74,English Language Arts
Arizona,Apache County,4001.0,2-No,6-Not a Title I school,401.0,No,Elementary,Alpine Elementary District (4161),400630.0,55,–,22,33,6,0,8,0,41,0,0,6.00,9.17,"=""040063000019""",4161,Alpine Elementary School,Alpine Elementary District,61,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Isaac Elementary District (4259),403960.0,551,489,295,256,0,1,501,29,18,2,0,25.00,22.04,"=""040396000314""",4259,Alta E Butler School,Isaac Elementary District,*,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Isaac Elementary District (4259),403960.0,551,489,295,256,0,1,501,29,18,2,0,25.00,22.04,"=""040396000314""",4259,Alta E Butler School,Isaac Elementary District,10,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,739,259,388,351,9,14,486,70,124,4,32,38.17,19.36,"=""040625000507""",4237,Alta Loma School,Peoria Unified School District,25,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,739,259,388,351,9,14,486,70,124,4,32,38.17,19.36,"=""040625000507""",4237,Alta Loma School,Peoria Unified School District,30,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,540,496,282,258,16,32,265,132,71,0,24,36.50,14.79,"=""040906000916""",4260,Alta Vista Elementary School,Washington Elementary School District,17,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,540,496,282,258,16,32,265,132,71,0,24,36.50,14.79,"=""040906000916""",4260,Alta Vista Elementary School,Washington Elementary School District,14,Mathematics
Arizona,Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,High,American Charter Schools Foundation d.b.a. Alta Vi (80995),400619.0,464,194,243,221,3,1,443,3,12,0,2,–,–,"=""040061903097""",80995,Alta Vista High School,American Charter Schools Foundation d.b.a. Alta Vista High School,11,English Language Arts
Arizona,Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,High,American Charter Schools Foundation d.b.a. Alta Vi (80995),400619.0,464,194,243,221,3,1,443,3,12,0,2,–,–,"=""040061903097""",80995,Alta Vista High School,American Charter Schools Foundation d.b.a. Alta Vista High School,11,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Altar Valley Elementary District (4418),404770.0,201,148,103,98,12,1,121,3,56,0,8,12.50,16.08,"=""040477001005""",4418,Altar Valley Middle School,Altar Valley Elementary District,27,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Altar Valley Elementary District (4418),404770.0,201,148,103,98,12,1,121,3,56,0,8,12.50,16.08,"=""040477001005""",4418,Altar Valley Middle School,Altar Valley Elementary District,16,Mathematics
Arizona,Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,No,High,Tucson Youth Development/ACE Charter High School (4422),400079.0,450,–,211,239,28,8,207,34,173,0,0,–,–,"=""040007901008""",4422,Alternative Computerized Education (ACE) Charter High School,Tucson Youth Development/ACE Charter High School,10,English Language Arts
Arizona,Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,No,High,Tucson Youth Development/ACE Charter High School (4422),400079.0,450,–,211,239,28,8,207,34,173,0,0,–,–,"=""040007901008""",4422,Alternative Computerized Education (ACE) Charter High School,Tucson Youth Development/ACE Charter High School,*,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Baboquivari Unified School District #40 (4412),403950.0,6,‡,3,3,6,0,0,0,0,0,0,3.41,1.76,"=""040395003210""",4412,Alternative Middle School (Indian Oasis Middle School),Baboquivari Unified School District #40,*,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Baboquivari Unified School District #40 (4412),403950.0,6,‡,3,3,6,0,0,0,0,0,0,3.41,1.76,"=""040395003210""",4412,Alternative Middle School (Indian Oasis Middle School),Baboquivari Unified School District #40,*,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,488,322,244,244,17,9,403,34,20,0,5,27.00,18.07,"=""040621002570""",4283,Amberlea Elementary School,Pendergast Elementary District,19,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,488,322,244,244,17,9,403,34,20,0,5,27.00,18.07,"=""040621002570""",4283,Amberlea Elementary School,Pendergast Elementary District,16,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,408.0,Yes participating without using any Provision or the CEO,Other,Caurus Academy Inc (85749),400415.0,468,37,244,224,2,4,63,9,361,0,29,–,–,"=""040041502414""",85749,AMCS at Anthem dba Caurus Academy,"Caurus Academy, Inc",52,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,408.0,Yes participating without using any Provision or the CEO,Other,Caurus Academy Inc (85749),400415.0,468,37,244,224,2,4,63,9,361,0,29,–,–,"=""040041502414""",85749,AMCS at Anthem dba Caurus Academy,"Caurus Academy, Inc",41,Mathematics
Arizona,Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Edkey Inc. dba American Heritage Academy  (6365),400130.0,96,46,52,44,23,0,20,0,48,0,5,–,–,"=""040013002569""",6365,American Heritage Academy - Camp Verde,Edkey Inc. dba American Heritage Academy ,*,English Language Arts
Arizona,Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Edkey Inc. dba American Heritage Academy  (6365),400130.0,96,46,52,44,23,0,20,0,48,0,5,–,–,"=""040013002569""",6365,American Heritage Academy - Camp Verde,Edkey Inc. dba American Heritage Academy ,*,Mathematics
Arizona,Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Edkey Inc. dba American Heritage Academy  (6365),400130.0,202,58,90,112,4,3,59,0,133,0,3,–,–,"=""040013001803""",6365,American Heritage Academy - Cottonwood,Edkey Inc. dba American Heritage Academy ,*,English Language Arts
Arizona,Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Edkey Inc. dba American Heritage Academy  (6365),400130.0,202,58,90,112,4,3,59,0,133,0,3,–,–,"=""040013001803""",6365,American Heritage Academy - Cottonwood,Edkey Inc. dba American Heritage Academy ,15,Mathematics
Arizona,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,489,85,249,240,5,5,152,16,281,1,29,–,–,"=""040011203365""",4348,"American Leadership Academy, Anthem K-6","American Leadership Academy, Inc.",49,English Language Arts
Arizona,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,489,85,249,240,5,5,152,16,281,1,29,–,–,"=""040011203365""",4348,"American Leadership Academy, Anthem K-6","American Leadership Academy, Inc.",47,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,674,–,331,343,1,11,111,15,488,5,43,–,–,"=""040011201595""",4348,"American Leadership Academy, Gilbert K-6","American Leadership Academy, Inc.",66,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,674,–,331,343,1,11,111,15,488,5,43,–,–,"=""040011201595""",4348,"American Leadership Academy, Gilbert K-6","American Leadership Academy, Inc.",69,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2600,–,1292,1308,10,48,558,49,1817,10,108,–,–,"=""040011203573""",4348,"American Leadership Academy, Gilbert North K-12","American Leadership Academy, Inc.",59,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2600,–,1292,1308,10,48,558,49,1817,10,108,–,–,"=""040011203573""",4348,"American Leadership Academy, Gilbert North K-12","American Leadership Academy, Inc.",54,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,476,–,236,240,5,8,124,17,280,1,41,–,–,"=""040011203576""",4348,"American Leadership Academy, Gilbert South K-6","American Leadership Academy, Inc.",52,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,476,–,236,240,5,8,124,17,280,1,41,–,–,"=""040011203576""",4348,"American Leadership Academy, Gilbert South K-6","American Leadership Academy, Inc.",42,Mathematics
ARIZONA,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,American Leadership Academy Inc. (4348),400112.0,2400,247,1180,1220,11,49,813,75,1290,15,147,–,–,"=""040011203475""",4348,"American Leadership Academy, Ironwood K12","American Leadership Academy, Inc.",48,English Language Arts
ARIZONA,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,American Leadership Academy Inc. (4348),400112.0,2400,247,1180,1220,11,49,813,75,1290,15,147,–,–,"=""040011203475""",4348,"American Leadership Academy, Ironwood K12","American Leadership Academy, Inc.",39,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,441,–,224,217,1,3,115,4,289,2,27,–,–,"=""040011203340""",4348,"American Leadership Academy, Mesa K-6","American Leadership Academy, Inc.",70,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,441,–,224,217,1,3,115,4,289,2,27,–,–,"=""040011203340""",4348,"American Leadership Academy, Mesa K-6","American Leadership Academy, Inc.",69,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2543,–,1311,1232,20,17,490,46,1869,15,86,–,–,"=""040011203179""",4348,"American Leadership Academy, Queen Creek K-12","American Leadership Academy, Inc.",57,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2543,–,1311,1232,20,17,490,46,1869,15,86,–,–,"=""040011203179""",4348,"American Leadership Academy, Queen Creek K-12","American Leadership Academy, Inc.",53,Mathematics
Arizona,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,711,105,350,361,4,12,219,44,374,0,58,–,–,"=""040011203279""",4348,"American Leadership Academy, San Tan Valley K-6","American Leadership Academy, Inc.",42,English Language Arts
Arizona,Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,711,105,350,361,4,12,219,44,374,0,58,–,–,"=""040011203279""",4348,"American Leadership Academy, San Tan Valley K-6","American Leadership Academy, Inc.",41,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,2-Title I targeted assistance school,405.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,448,55,237,211,3,1,127,14,273,3,27,–,–,"=""040011203570""",4348,American Leadership Academy Signal Butte K-6,"American Leadership Academy, Inc.",43,English Language Arts
