State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Kirkland Elementary District,"=""0404170""",YAVAPAI COUNTY,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes under Provision 2,1-Primary,73,"=""0""",33,40,2,"=""0""",23,"=""0""",48,"=""0""","=""0""",6.00,12.17,"=""040417000330""",Kirkland Elementary School,4480,Kirkland Elementary District,33,English Language Arts
Arizona,Kirkland Elementary District,"=""0404170""",YAVAPAI COUNTY,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes under Provision 2,1-Primary,73,"=""0""",33,40,2,"=""0""",23,"=""0""",48,"=""0""","=""0""",6.00,12.17,"=""040417000330""",Kirkland Elementary School,4480,Kirkland Elementary District,33,Math
Arizona,Paloma School District,"=""0408430""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,95,"=""0""",45,50,1,"=""0""",90,"=""0""",4,"=""0""","=""0""",6.00,15.83,"=""040843000799""",Kiser Elementary School,4255,Paloma School District,17,English Language Arts
Arizona,Paloma School District,"=""0408430""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,95,"=""0""",45,50,1,"=""0""",90,"=""0""",4,"=""0""","=""0""",6.00,15.83,"=""040843000799""",Kiser Elementary School,4255,Paloma School District,13,Math
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,463,70,230,233,5,20,52,19,354,1,12,29.20,15.86,"=""040757000651""",Kiva Elementary School,4240,Scottsdale Unified District,74,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,463,70,230,233,5,20,52,19,354,1,12,29.20,15.86,"=""040757000651""",Kiva Elementary School,4240,Scottsdale Unified District,73,Math
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,532,55,317,215,4,190,60,14,248,1,15,26.80,19.85,"=""040187000131""",Knox Gifted Academy,4242,Chandler Unified District #80,93,English Language Arts
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,532,55,317,215,4,190,60,14,248,1,15,26.80,19.85,"=""040187000131""",Knox Gifted Academy,4242,Chandler Unified District #80,96,Math
Arizona,Yuma Union High School District,"=""0409630""",YUMA COUNTY,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,3-High,2165,"=""0""",1088,1077,27,15,1847,45,226,1,4,89.60,24.16,"=""040963000996""",Kofa High School,4507,Yuma Union High School District,18,English Language Arts
Arizona,Yuma Union High School District,"=""0409630""",YUMA COUNTY,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,3-High,2165,"=""0""",1088,1077,27,15,1847,45,226,1,4,89.60,24.16,"=""040963000996""",Kofa High School,4507,Yuma Union High School District,12,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1064,265,566,498,40,48,225,120,582,1,48,52.50,20.27,"=""040423000083""",Kyrene Akimel A-Al Middle School,4267,Kyrene Elementary District,47,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1064,265,566,498,40,48,225,120,582,1,48,52.50,20.27,"=""040423000083""",Kyrene Akimel A-Al Middle School,4267,Kyrene Elementary District,52,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1065,73,505,560,6,89,130,51,724,3,62,52.50,20.29,"=""040423000665""",Kyrene Altadena Middle School,4267,Kyrene Elementary District,63,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1065,73,505,560,6,89,130,51,724,3,62,52.50,20.29,"=""040423000665""",Kyrene Altadena Middle School,4267,Kyrene Elementary District,65,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1040,266,549,491,23,108,234,92,557,"=""0""",26,56.25,18.49,"=""040423000653""",Kyrene Aprende Middle School,4267,Kyrene Elementary District,57,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1040,266,549,491,23,108,234,92,557,"=""0""",26,56.25,18.49,"=""040423000653""",Kyrene Aprende Middle School,4267,Kyrene Elementary District,60,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1054,444,549,505,52,32,314,185,407,5,59,57.30,18.39,"=""040423001496""",Kyrene Centennial Middle School,4267,Kyrene Elementary District,38,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1054,444,549,505,52,32,314,185,407,5,59,57.30,18.39,"=""040423001496""",Kyrene Centennial Middle School,4267,Kyrene Elementary District,36,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,535,176,285,250,31,12,128,60,258,2,44,30.65,17.46,"=""040423001299""",Kyrene de la Colina School,4267,Kyrene Elementary District,49,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,535,176,285,250,31,12,128,60,258,2,44,30.65,17.46,"=""040423001299""",Kyrene de la Colina School,4267,Kyrene Elementary District,48,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,530,147,278,252,9,28,137,47,262,6,41,30.82,17.20,"=""040423000297""",Kyrene de la Esperanza School,4267,Kyrene Elementary District,59,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,530,147,278,252,9,28,137,47,262,6,41,30.82,17.20,"=""040423000297""",Kyrene de la Esperanza School,4267,Kyrene Elementary District,59,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,440,80,210,230,4,23,94,29,268,"=""0""",22,27.70,15.88,"=""040423001877""",Kyrene de la Estrella Elementary School,4267,Kyrene Elementary District,50,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,440,80,210,230,4,23,94,29,268,"=""0""",22,27.70,15.88,"=""040423001877""",Kyrene de la Estrella Elementary School,4267,Kyrene Elementary District,61,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,548,150,276,272,18,53,156,47,237,1,36,29.37,18.66,"=""040423001371""",Kyrene de la Mariposa School,4267,Kyrene Elementary District,57,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,548,150,276,272,18,53,156,47,237,1,36,29.37,18.66,"=""040423001371""",Kyrene de la Mariposa School,4267,Kyrene Elementary District,60,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,556,167,287,269,16,51,145,42,260,"=""0""",42,36.22,15.35,"=""040423000099""",Kyrene de la Mirada School,4267,Kyrene Elementary District,62,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,556,167,287,269,16,51,145,42,260,"=""0""",42,36.22,15.35,"=""040423000099""",Kyrene de la Mirada School,4267,Kyrene Elementary District,67,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,502,147,265,237,12,14,133,24,294,4,21,30.98,16.20,"=""040423001231""",Kyrene de la Paloma School,4267,Kyrene Elementary District,48,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,502,147,265,237,12,14,133,24,294,4,21,30.98,16.20,"=""040423001231""",Kyrene de la Paloma School,4267,Kyrene Elementary District,57,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,613,53,322,291,"=""0""",58,82,23,396,2,52,33.04,18.55,"=""040423001546""",Kyrene de la Sierra School,4267,Kyrene Elementary District,72,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,613,53,322,291,"=""0""",58,82,23,396,2,52,33.04,18.55,"=""040423001546""",Kyrene de la Sierra School,4267,Kyrene Elementary District,80,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,785,213,397,388,25,81,213,51,360,3,52,41.32,19.00,"=""040423000656""",Kyrene de las Brisas School,4267,Kyrene Elementary District,61,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,785,213,397,388,25,81,213,51,360,3,52,41.32,19.00,"=""040423000656""",Kyrene de las Brisas School,4267,Kyrene Elementary District,61,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,729,330,401,328,22,16,261,112,261,1,56,40.86,17.84,"=""040423000332""",Kyrene de las Lomas School,4267,Kyrene Elementary District,36,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,729,330,401,328,22,16,261,112,261,1,56,40.86,17.84,"=""040423000332""",Kyrene de las Lomas School,4267,Kyrene Elementary District,43,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,597,220,306,291,42,29,180,80,227,2,37,37.78,15.80,"=""040423000677""",Kyrene de las Manitas School,4267,Kyrene Elementary District,35,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,597,220,306,291,42,29,180,80,227,2,37,37.78,15.80,"=""040423000677""",Kyrene de las Manitas School,4267,Kyrene Elementary District,48,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,531,38,285,246,1,18,74,24,394,"=""0""",20,32.84,16.17,"=""040423000660""",Kyrene de los Cerritos School,4267,Kyrene Elementary District,65,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,531,38,285,246,1,18,74,24,394,"=""0""",20,32.84,16.17,"=""040423000660""",Kyrene de los Cerritos School,4267,Kyrene Elementary District,77,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,496,139,243,253,15,14,128,48,236,"=""0""",55,29.45,16.84,"=""040423001405""",Kyrene De Los Lagos School,4267,Kyrene Elementary District,51,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,496,139,243,253,15,14,128,48,236,"=""0""",55,29.45,16.84,"=""040423001405""",Kyrene De Los Lagos School,4267,Kyrene Elementary District,59,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,706,402,357,349,84,11,371,60,148,4,28,40.45,17.45,"=""040423001127""",Kyrene de los Ninos School,4267,Kyrene Elementary District,44,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,706,402,357,349,84,11,371,60,148,4,28,40.45,17.45,"=""040423001127""",Kyrene de los Ninos School,4267,Kyrene Elementary District,41,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,786,141,425,361,4,131,158,34,403,1,55,41.82,18.79,"=""040423001128""",Kyrene del Cielo School,4267,Kyrene Elementary District,64,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,786,141,425,361,4,131,158,34,403,1,55,41.82,18.79,"=""040423001128""",Kyrene del Cielo School,4267,Kyrene Elementary District,71,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,661,223,352,309,22,38,169,76,301,8,47,37.42,17.66,"=""040423002000""",Kyrene del Milenio,4267,Kyrene Elementary District,48,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,661,223,352,309,22,38,169,76,301,8,47,37.42,17.66,"=""040423002000""",Kyrene del Milenio,4267,Kyrene Elementary District,60,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,512,308,262,250,27,9,177,136,140,"=""0""",23,33.23,15.41,"=""040423000335""",Kyrene del Norte School,4267,Kyrene Elementary District,31,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,512,308,262,250,27,9,177,136,140,"=""0""",23,33.23,15.41,"=""040423000335""",Kyrene del Norte School,4267,Kyrene Elementary District,40,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,829,214,436,393,30,59,182,61,470,4,23,50.20,16.51,"=""040423001300""",Kyrene del Pueblo Middle School,4267,Kyrene Elementary District,48,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,829,214,436,393,30,59,182,61,470,4,23,50.20,16.51,"=""040423001300""",Kyrene del Pueblo Middle School,4267,Kyrene Elementary District,55,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1056,482,539,517,95,37,360,152,374,1,37,55.12,19.16,"=""040423000334""",Kyrene Middle School,4267,Kyrene Elementary District,36,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,2-Middle,1056,482,539,517,95,37,360,152,374,1,37,55.12,19.16,"=""040423000334""",Kyrene Middle School,4267,Kyrene Elementary District,32,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,557,51,282,275,5,61,77,16,361,1,36,30.56,18.23,"=""040423001466""",Kyrene Monte Vista School,4267,Kyrene Elementary District,72,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,557,51,282,275,5,61,77,16,361,1,36,30.56,18.23,"=""040423001466""",Kyrene Monte Vista School,4267,Kyrene Elementary District,75,Math
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,504,206,233,271,27,73,146,47,175,5,31,25.69,19.62,"=""040423001370""",Kyrene Traditional Academy,4267,Kyrene Elementary District,45,English Language Arts
Arizona,Kyrene Elementary District,"=""0404230""",MARICOPA COUNTY,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,504,206,233,271,27,73,146,47,175,5,31,25.69,19.62,"=""040423001370""",Kyrene Traditional Academy,4267,Kyrene Elementary District,61,Math
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,652,529,320,332,24,17,360,136,92,2,21,44.60,14.62,"=""040068000027""",L M Prince School,4406,Amphitheater Unified District,15,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,652,529,320,332,24,17,360,136,92,2,21,44.60,14.62,"=""040068000027""",L M Prince School,4406,Amphitheater Unified District,17,Math
Arizona,Litchfield Elementary District,"=""0404380""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,2-Middle,735,330,389,346,10,28,282,85,304,5,21,34.00,21.62,"=""040438003036""",L. Thomas Heck Middle School,4281,Litchfield Elementary District,44,English Language Arts
Arizona,Litchfield Elementary District,"=""0404380""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,2-Middle,735,330,389,346,10,28,282,85,304,5,21,34.00,21.62,"=""040438003036""",L. Thomas Heck Middle School,4281,Litchfield Elementary District,40,Math
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,443,336,220,223,20,11,285,25,96,1,5,35.66,12.42,"=""040068001525""",La Cima Middle School,4406,Amphitheater Unified District,30,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,443,336,220,223,20,11,285,25,96,1,5,35.66,12.42,"=""040068001525""",La Cima Middle School,4406,Amphitheater Unified District,24,Math
Arizona,Tolleson Union High School District,"=""0408520""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,3-High,2051,1423,1082,969,31,37,1487,273,178,5,40,84.60,24.24,"=""040852002339""",La Joya Community High School,4288,Tolleson Union High School District,11,English Language Arts
Arizona,Tolleson Union High School District,"=""0408520""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,3-High,2051,1423,1082,969,31,37,1487,273,178,5,40,84.60,24.24,"=""040852002339""",La Joya Community High School,4288,Tolleson Union High School District,7,Math
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,725,554,380,345,10,10,386,70,209,4,36,–,–,"=""040036102299""",La Paloma Academy,79947,Arizona Community Development Corporation,30,English Language Arts
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,725,554,380,345,10,10,386,70,209,4,36,–,–,"=""040036102299""",La Paloma Academy,79947,Arizona Community Development Corporation,32,Math
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,834,574,424,410,4,22,333,94,331,5,45,–,–,"=""040036103165""",La Paloma Academy (Lakeside),79947,Arizona Community Development Corporation,31,English Language Arts
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,834,574,424,410,4,22,333,94,331,5,45,–,–,"=""040036103165""",La Paloma Academy (Lakeside),79947,Arizona Community Development Corporation,33,Math
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,393,163,210,183,6,2,356,2,20,"=""0""",7,–,–,"=""040036103312""",La Paloma Academy-South,79947,Arizona Community Development Corporation,17,English Language Arts
Arizona,Arizona Community Development Corporation,"=""0400361""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,393,163,210,183,6,2,356,2,20,"=""0""",7,–,–,"=""040036103312""",La Paloma Academy-South,79947,Arizona Community Development Corporation,18,Math
Arizona,Kingman Unified School District,"=""0400295""",MOHAVE COUNTY,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,85,57,49,36,"=""0""",1,20,"=""0""",58,"=""0""",6,8.00,10.63,"=""040029500327""",La Senita Elementary,79598,Kingman Unified School District,*,English Language Arts
Arizona,Kingman Unified School District,"=""0400295""",MOHAVE COUNTY,"=""04015""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,85,57,49,36,"=""0""",1,20,"=""0""",58,"=""0""",6,8.00,10.63,"=""040029500327""",La Senita Elementary,79598,Kingman Unified School District,*,Math
Arizona,La Tierra Community School  Inc,"=""0400844""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,1-Primary,101,–,53,48,1,"=""0""",9,"=""0""",90,"=""0""",1,–,–,"=""040084403285""",La Tierra Community School,90900,"La Tierra Community School, Inc",51,English Language Arts
Arizona,La Tierra Community School  Inc,"=""0400844""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,1-Primary,101,–,53,48,1,"=""0""",9,"=""0""",90,"=""0""",1,–,–,"=""040084403285""",La Tierra Community School,90900,"La Tierra Community School, Inc",24,Math
Arizona,Safford Unified District,"=""0407240""",GRAHAM COUNTY,"=""04009""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,569,299,309,260,9,7,276,14,241,"=""0""",22,28.50,19.96,"=""040724001030""",Lafe Nelson School,4218,Safford Unified District,29,English Language Arts
Arizona,Safford Unified District,"=""0407240""",GRAHAM COUNTY,"=""04009""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,569,299,309,260,9,7,276,14,241,"=""0""",22,28.50,19.96,"=""040724001030""",Lafe Nelson School,4218,Safford Unified District,38,Math
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,546,56,297,249,3,44,39,10,442,1,7,29.90,18.26,"=""040757001384""",Laguna Elementary School,4240,Scottsdale Unified District,66,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,546,56,297,249,3,44,39,10,442,1,7,29.90,18.26,"=""040757001384""",Laguna Elementary School,4240,Scottsdale Unified District,55,Math
Arizona,Flowing Wells Unified District,"=""0403010""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,398,358,205,193,10,1,259,4,123,"=""0""",1,24.00,16.58,"=""040301000236""",Laguna Elementary School,4405,Flowing Wells Unified District,31,English Language Arts
Arizona,Flowing Wells Unified District,"=""0403010""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,398,358,205,193,10,1,259,4,123,"=""0""",1,24.00,16.58,"=""040301000236""",Laguna Elementary School,4405,Flowing Wells Unified District,28,Math
